5322	5220	7226	4000	2757	1661	3012	2953	8980	4463	3613	4417	3156	2767	5987	6823	6952	7193	7419	2607	9313	2594	2509	8977	2439	9513	9613	4268	9656	9877	3805	7540	2730	4890	3800	8537	4802	4377	8217	8762	8622	8719	8597	4268	5862	5988	4429	2179	2311	3223	3036	3748	4773	3714	3946	3185	5337	5416	5613	4548	4119	5256	7786	4840	9210	4894	4762	4676	5188	4757	2691	3461	4895	2786	4317	3856	2458	2907	4548	4254	4408	4960	2568	2167	519	367	1069	935	0	367	1353	1194	1435	259	1628	2320	1397	844	1972	1724	1183	820	1512	2865	2935	2757	2708	2422	2982	3016	2594	1888	2439	1353	2900	1578	3166	3364	3217	3348	2544	2698	3340	2789	3642	2231	2133
5022	6050	6729	3168	3025	2563	2179	2491	9556	3528	4367	4145	2555	2504	5337	5907	6073	7353	7744	2552	8657	2447	2252	8732	1578	10439	10548	3735	9029	10417	4354	7929	2576	3995	3301	7967	4410	4073	7632	9034	8872	8944	8811	5020	6749	6851	5199	2794	2832	3863	3382	4279	5341	3968	4140	3267	5551	5759	6070	4844	4182	4463	7008	4315	9925	4589	4417	4402	4956	4248	1801	2607	4035	1856	3382	3065	1673	2216	3613	3322	3482	4027	1661	1249	580	844	957	0	935	1297	844	706	656	734	2552	3250	1834	1160	2902	2594	1724	1661	2447	2786	2900	2794	2822	2447	3025	3267	2708	1467	2323	1297	2320	1689	2957	2865	3051	3366	2133	2563	2547	2786	3275	1561	1724
5971	5396	6157	3151	3748	2594	2204	1888	8657	4007	3641	3372	2129	1713	4956	6485	6757	6406	6789	1640	9556	1578	1453	7951	2391	10012	10224	3208	8607	10946	4873	6979	3482	4666	4256	7475	3735	3324	7159	8078	7917	7991	7858	4279	6200	6247	4476	1996	1969	3045	2439	3388	4457	3012	3185	2323	4596	4807	5138	3889	3248	4334	6829	3777	9114	3842	3701	3631	4158	3692	2026	2668	4075	2285	3816	2957	1624	1945	4035	3840	3800	4524	2380	1969	625	1297	0	957	1069	1255	478	418	836	836	2499	3123	998	464	2789	2706	991	1297	2311	1888	1986	1856	1870	1508	2088	2311	1755	836	1435	348	1870	734	2133	2303	2201	2439	1476	1689	2461	1860	2576	1297	1069
4956	5526	7411	4007	2458	1740	3016	3134	9341	4306	3951	4669	3285	3009	6105	6613	6702	7540	7782	2900	8971	2865	2750	9246	2201	9723	9784	4432	9789	9691	3613	7906	2366	4659	3443	8695	5019	4620	8368	9122	8980	9075	8951	4605	6129	6274	4760	2544	2678	3583	3396	4114	5137	4067	4292	3511	5689	5779	5979	4906	4446	5292	7834	5010	9550	5138	4993	4928	5453	4932	2645	3449	4879	2678	4178	3891	2491	2994	4410	4086	4306	4791	2366	1986	676	0	1297	844	367	656	1476	1312	1453	478	1755	2461	1755	1166	2117	1755	1548	1160	1689	3156	3236	3071	3036	2730	3299	3366	2921	2065	2715	1616	3036	1888	3427	3536	3490	3663	2738	2973	3372	3095	3861	2320	2320
5437	5472	6744	3490	3123	2167	2504	2466	9013	4052	3787	3995	2645	2334	5475	6463	6648	6969	7287	2252	9211	2201	2075	8575	2158	9904	10043	3773	9149	10356	4278	7447	2902	4565	3793	8040	4343	3944	7717	8601	8449	8532	8403	4441	6184	6278	4620	2228	2288	3297	2900	3741	4795	3528	3728	2902	5137	5290	5560	4391	3835	4739	7267	4348	9352	4463	4317	4254	4783	4268	2207	2957	4391	2346	3891	3340	1945	2389	4119	3856	3951	4558	2231	1816	0	676	625	580	519	820	836	676	935	259	2117	2794	1297	625	2447	2240	1160	1100	1975	2504	2594	2447	2436	2101	2678	2822	2320	1397	2056	957	2391	1276	2757	2872	2825	3036	2065	2311	2825	2461	3185	1713	1649
4561	7281	6538	2461	3480	3719	1612	2668	10602	2323	5569	4410	2480	2957	4923	4659	4835	8018	8575	3231	7640	3045	2757	8872	478	11680	11766	3633	8570	10961	5036	8819	2576	2750	2671	7625	4482	4298	7271	9794	9612	9656	9513	6218	7997	8093	6405	3951	3937	5010	4343	5347	6417	4825	4935	4007	6313	6640	7046	5706	4844	3777	6288	4182	11081	4779	4561	4646	5225	4145	1094	1888	3185	836	2207	2483	1411	2026	2439	2101	2391	2806	418	0	1816	1986	1969	1249	2167	2533	1578	1561	1160	1982	3741	4446	2957	2320	4101	3712	2900	2909	3663	3412	3558	3534	3631	3217	3748	4158	3528	1982	2973	2228	2332	2645	3414	2921	3549	4035	2461	3156	2029	3490	3482	1628	2167
4391	7699	6613	2414	3641	4086	1689	2921	10998	1975	5987	4646	2671	3267	4935	4256	4417	8333	8928	3581	7267	3382	3082	9040	328	12078	12150	3777	8538	11090	5242	9185	2625	2334	2480	7640	4663	4525	7281	10129	9942	9979	9833	6635	8410	8509	6823	4367	4348	5424	4733	5751	6820	5194	5292	4359	6657	7008	7432	6073	5173	3699	6165	4305	11494	4989	4762	4873	5453	4278	1183	1870	3045	778	1888	2491	1628	2207	2117	1740	2133	2439	0	418	2231	2366	2380	1661	2568	2935	1975	1969	1561	2391	4119	4825	3372	2738	4482	4067	3318	3322	4052	3748	3899	3891	4000	3583	4100	4537	3899	2334	3322	2630	2555	3045	3714	3132	3856	4373	2757	3490	2091	3840	3719	1913	2499
5362	9917	6264	2334	5834	6522	2630	4104	12716	519	8145	5453	3624	4676	4408	1996	2509	9410	10278	5184	6350	4932	4605	9108	2671	14461	14570	4205	7454	13051	7489	10635	4631	991	3714	6870	5149	5295	6506	11300	11081	11064	10906	8769	10714	10771	8975	6485	6388	7482	6542	7660	8700	6812	6809	5908	8007	8537	9108	7629	6505	2900	4722	4512	13458	5607	5347	5603	6125	4549	2547	2303	2091	2240	743	2648	3089	3281	580	706	1038	0	2439	2806	4558	4791	4524	4027	4960	5323	4052	4114	3707	4756	6547	7252	5501	4956	6907	6505	5515	5657	6465	5252	5416	5511	5689	5290	5665	6268	5616	4119	4946	4669	3692	5036	5010	4060	5173	5824	4190	5010	2718	5424	4666	3507	4153
5870	9138	5356	1297	5759	6042	1713	3121	11744	696	7346	4417	2625	3714	3511	2953	3541	8375	9258	4248	7348	3991	3668	8141	2439	13810	13989	3168	6797	13162	7373	9625	4666	1860	4060	6090	4114	4259	5723	10267	10047	10028	9870	7951	9991	10014	8165	5689	5560	6643	5632	6764	7786	5852	5829	4946	6996	7546	8141	6649	5501	2026	4203	3490	12547	4570	4311	4565	5088	3522	1774	1323	1211	1628	478	1612	2240	2320	478	844	0	1038	2133	2391	3951	4306	3800	3482	4408	4757	3322	3414	3036	4178	6033	6728	4733	4254	6380	6060	4783	5022	5917	4294	4457	4571	4762	4377	4711	5341	4698	3275	4022	3889	2718	4222	4020	3045	4184	4846	3250	4060	1724	4478	3642	2650	3269
5054	9236	6187	2002	5214	5819	2065	3573	12141	259	7472	5042	3123	4114	4348	2648	3036	8975	9781	4593	6613	4348	4020	8939	1986	13758	13864	3856	7626	12518	6860	10115	4047	1100	3285	6934	4812	4890	6567	10850	10638	10635	10479	8101	10020	10083	8304	5814	5730	6824	5926	7030	8080	6236	6253	5337	7498	7991	8532	7071	5987	2870	4989	4234	12830	5246	4989	5214	5759	4254	1903	1816	2056	1556	367	2279	2466	2738	492	0	844	706	1740	2101	3856	4086	3840	3322	4254	4618	3372	3427	3016	4052	5842	6547	4825	4265	6201	5805	4829	4956	5759	4682	4846	4921	5088	4682	5088	5665	5010	3480	4348	4000	3156	4377	4478	3583	4640	5273	3613	4432	2231	4840	4203	2881	3536
5534	9414	5810	1767	5666	6149	2065	3528	12144	259	7632	4879	3045	4104	3959	2555	3089	8834	9698	4620	6870	4367	4040	8612	2391	14016	14158	3641	7162	12999	7304	10055	4518	1392	3777	6501	4589	4722	6135	10723	10504	10490	10332	8249	10235	10278	8458	5971	5862	6953	5987	7110	8145	6242	6234	5337	7428	7960	8537	7054	5926	2461	4505	3968	12905	5042	4783	5032	5560	4000	2026	1724	1640	1774	232	2075	2547	2708	0	492	478	580	2117	2439	4119	4410	4035	3613	4548	4906	3558	3633	3236	4331	6158	6860	4997	4478	6513	6149	5026	5210	6060	4682	4846	4946	5128	4733	5096	5708	5058	3583	4385	4158	3117	4514	4432	3480	4596	5250	3624	4441	2139	4857	4086	2964	3603
6579	6949	4576	1297	5199	4524	676	836	9436	2794	5149	2461	464	1397	3121	5260	5763	6291	7046	1931	9220	1673	1353	6848	2461	11773	12064	1616	6812	12632	6570	7378	4514	3800	4676	5763	2461	2332	5424	8145	7940	7951	7799	5723	7876	7851	5944	3528	3348	4402	3324	4463	5472	3536	3528	2630	4762	5260	5829	4348	3250	2391	4890	2179	10232	2784	2555	2678	3256	2133	1050	998	2216	1526	2544	1044	625	0	2708	2738	2320	3281	2207	2026	2389	2994	1945	2216	2907	3168	1556	1713	1561	2648	4440	5067	2668	2391	4733	4618	2794	3236	4256	1975	2139	2252	2447	2075	2391	3025	2389	1166	1713	1870	418	2091	1740	935	1903	2544	935	1740	625	2158	1548	676	1050
5971	6898	5194	1548	4605	4111	580	1297	9684	2576	5105	3018	1069	1713	3692	5084	5496	6750	7425	2139	8775	1903	1578	7462	1860	11615	11846	2240	7382	12060	6015	7722	3891	3461	4075	6359	3071	2900	6015	8575	8379	8404	8256	5712	7765	7778	5925	3449	3322	4410	3461	4571	5616	3787	3830	2900	5138	5569	6079	4640	3631	2803	5344	2803	10371	3372	3151	3248	3828	2757	580	1044	2461	1038	2349	1402	0	625	2547	2466	2240	3089	1628	1411	1945	2491	1624	1673	2458	2757	1166	1297	1038	2201	4052	4711	2504	2088	4368	4182	2576	2909	3891	2252	2414	2466	2625	2216	2645	3200	2544	1038	1888	1661	928	1982	2133	1512	2285	2865	1194	1996	883	2391	2091	418	1069
6823	7964	4145	328	5908	5502	906	1661	10219	2240	6165	2806	1142	2285	2447	4530	5153	6764	7664	2865	8892	2607	2311	6732	2806	12813	13108	1578	6090	13390	7378	8045	5058	3378	4916	5153	2533	2648	4795	8657	8435	8417	8259	6725	8908	8872	6949	4561	4368	5402	4265	5407	6381	4377	4315	3482	5416	6002	6635	5128	3941	1402	3944	1975	11122	2973	2715	2957	3490	1986	1397	625	1183	1713	1982	0	1402	1044	2075	2279	1612	2648	2491	2483	3340	3891	2957	3065	3856	4145	2533	2678	2439	3598	5433	6078	3712	3414	5739	5580	3835	4254	5261	2853	3009	3168	3382	3045	3269	3946	3340	2207	2678	2909	1323	3134	2509	1486	2671	3346	1913	2650	519	3062	2052	1661	2091
5411	9200	5829	1689	5453	5917	1888	3372	11977	259	7421	4773	2900	3937	3986	2738	3225	8721	9561	4441	6921	4190	3863	8597	2167	13790	13928	3558	7263	12805	7087	9910	4317	1411	3624	6567	4512	4618	6200	10604	10388	10379	10222	8041	10014	10061	8249	5760	5657	6749	5800	6918	7958	6072	6072	5168	7285	7803	8368	6892	5779	2504	4640	3913	12716	4956	4698	4935	5472	3939	1816	1578	1689	1548	0	1982	2349	2544	232	367	478	743	1888	2207	3891	4178	3816	3382	4317	4676	3340	3412	3012	4101	5926	6628	4783	4256	6281	5917	4807	4983	5829	4512	4676	4769	4946	4548	4924	5526	4873	3382	4203	3946	2957	4306	4278	3346	4441	5088	3449	4268	1996	4682	3959	2767	3412
5149	7681	5838	1649	4315	4414	935	2311	10683	1724	5916	3986	1986	2750	4158	4203	4530	7780	8462	3156	7738	2928	2607	8302	1094	12242	12388	3036	7773	11794	5870	8755	3372	2461	3236	6864	3946	3856	6505	9611	9414	9436	9287	6547	8474	8531	6749	4259	4182	5276	4429	5511	6570	4802	4858	3925	6175	6596	7085	5664	4669	2953	5453	3549	11304	4298	4062	4202	4779	3528	478	1094	2349	0	1548	1713	1038	1526	1774	1556	1628	2240	778	836	2346	2678	2285	1856	2786	3141	1816	1874	1467	2563	4408	5105	3269	2715	4757	4432	3275	3435	4298	3283	3443	3480	3624	3208	3668	4190	3536	1969	2900	2447	1913	2832	3168	2461	3322	3899	2231	3025	1323	3412	3071	1416	2065
7056	9147	4178	928	6662	6556	1888	2825	11275	1888	7348	3692	2311	3449	2323	3685	4440	7610	8613	4035	8432	3778	3490	7022	3372	13989	14270	2380	5611	14132	8216	9029	5665	3025	5214	4879	3250	3528	4512	9513	9280	9237	9075	7906	10089	10055	8131	5742	5551	6583	5431	6571	7527	5500	5411	4618	6417	7053	7722	6210	4989	820	3121	2547	12248	3735	3480	3787	4248	2607	2240	1435	0	2349	1689	1183	2461	2216	1640	2056	1211	2091	3045	3185	4391	4879	4075	4035	4895	5210	3626	3757	3461	4643	6506	7170	4878	4537	6827	6613	4988	5367	6350	4007	4158	4331	4549	4222	4417	5105	4512	3366	3856	4060	2504	4306	3631	2594	3787	4463	3095	3816	1624	4222	3089	2786	3267
6200	7889	4769	580	5347	5121	464	1805	10425	1834	6090	3231	1323	2391	3065	4268	4802	7159	7983	2928	8401	2671	2349	7323	2189	12648	12889	2101	6685	12834	6853	8333	4457	2909	4292	5770	3051	3082	5411	9036	8823	8819	8664	6680	8782	8780	6898	4446	4292	5364	4317	5453	6468	4530	4512	3624	5708	6236	6820	5332	4203	1903	4440	2555	11229	3461	3208	3412	3968	2552	836	0	1435	1094	1578	625	1044	998	1724	1816	1323	2303	1870	1888	2957	3449	2668	2607	3461	3777	2207	2332	2026	3208	5074	5742	3528	3132	5397	5179	3613	3951	4921	2971	3134	3250	3443	3065	3388	4022	3382	2026	2706	2691	1397	2982	2708	1771	2872	3528	1931	2738	418	3156	2389	1411	1982
5574	7389	5453	1416	4518	4348	519	1834	10261	2029	5607	3511	1512	2288	3830	4537	4924	7304	8000	2718	8210	2483	2158	7858	1467	12036	12225	2594	7486	12004	6016	8301	3668	2881	3663	6531	3488	3382	6177	9140	8941	8961	8811	6225	8222	8256	6434	3946	3842	4935	4027	5128	6179	4367	4410	3480	5712	6149	6657	5220	4203	2738	5276	3123	10927	3830	3596	3728	4306	3095	0	836	2240	478	1816	1397	580	1050	2026	1903	1774	2547	1183	1094	2207	2645	2026	1801	2691	3025	1548	1640	1276	2447	4317	5000	2973	2480	4653	4391	3012	3256	4182	2832	2994	3045	3200	2789	3225	3773	3117	1578	2466	2133	1435	2491	2698	1986	2853	3443	1771	2576	935	2971	2594	984	1640
8669	7544	2483	2252	7271	6218	2594	1805	8893	4192	5842	1249	1713	2129	1512	6288	7008	5020	6090	2607	10860	2439	2349	4779	4558	12554	13026	519	4956	14623	8545	6542	6643	5347	6757	3787	656	1100	3480	6921	6685	6635	6473	6268	8612	8471	6500	4512	4222	5022	3728	4757	5530	3497	3299	2794	4000	4723	5472	4000	2757	2052	3714	116	10061	1148	906	1255	1649	0	3095	2552	2607	3528	3939	1986	2757	2133	4000	4254	3522	4549	4278	4145	4268	4932	3692	4248	4757	4932	3461	3624	3603	4512	6082	6605	4000	4040	6308	6359	4218	4828	5855	2422	2504	2757	2982	2865	2708	3382	3012	2872	2594	3461	1931	3443	1945	1397	2026	2555	2216	2391	2216	2645	1249	2706	2625
9778	6669	2645	3793	7906	6359	3872	2563	7367	5730	5149	820	2794	2458	2803	7919	8612	3372	4478	2607	12366	2594	2715	3793	5685	11672	12270	1920	5402	14968	8952	4956	7512	6860	7896	4111	998	928	3913	5273	5036	4989	4828	5433	7794	7576	5657	4203	3877	4359	3123	3889	4422	2607	2311	2303	2533	3322	4119	2786	1724	3692	4956	1724	8668	519	778	580	0	1649	4306	3968	4248	4779	5472	3490	3828	3256	5560	5759	5088	6125	5453	5225	4783	5453	4158	4956	5188	5252	4111	4256	4391	4983	6179	6562	4060	4360	6321	6542	4315	4989	5926	2349	2320	2555	2708	2832	2380	2832	2794	3490	2750	3840	2900	3641	2026	2323	1972	2052	2844	2491	3573	2483	1744	3613	3236
9200	6562	2853	3269	7373	5915	3299	1986	7640	5194	4956	259	2216	1920	2617	7432	8101	3830	4846	2139	11813	2091	2179	4331	5105	11583	12129	1416	5580	14500	8462	5290	6949	6313	7316	4311	625	348	4073	5731	5502	5472	5312	5302	7667	7482	5530	3861	3541	4145	2865	3757	4414	2461	2207	1972	2750	3490	4256	2822	1624	3297	4825	1353	8841	259	367	0	580	1255	3728	3412	3787	4202	4935	2957	3248	2678	5032	5214	4565	5603	4873	4646	4254	4928	3631	4402	4676	4762	3558	3707	3826	4463	5744	6165	3613	3861	5908	6090	3863	4530	5496	1888	1888	2139	2320	2380	1996	2544	2391	2935	2252	3324	2320	3156	1512	1744	1486	1713	2279	1996	3012	2052	1166	3036	2678
9122	6892	2607	3016	7419	6070	3141	1945	8000	4956	5261	478	2091	1996	2252	7144	7834	4131	5184	2303	11600	2216	2252	4334	5010	11914	12444	1142	5301	14620	8563	5638	6934	6090	7226	4047	259	418	3793	6033	5800	5759	5598	5627	7991	7814	5857	4101	3787	4446	3156	4086	4769	2794	2552	2240	3113	3856	4623	3185	1975	2957	4463	998	9208	259	0	367	778	906	3596	3208	3480	4062	4698	2715	3151	2555	4783	4989	4311	5347	4762	4561	4317	4993	3701	4417	4762	4873	3581	3735	3816	4537	5908	6359	3777	3968	6090	6236	4020	4676	5665	2065	2091	2349	2547	2555	2231	2825	2607	2957	2380	3412	2231	3285	1640	1640	1649	1982	2285	2133	2822	2252	1142	2982	2698
9339	6809	2594	3275	7576	6157	3382	2139	7786	5214	5211	492	2320	2129	2422	7402	8093	3877	4946	2380	11855	2320	2389	4145	5232	11828	12381	1402	5322	14732	8687	5407	7122	6346	7447	4052	492	519	3816	5779	5545	5502	5341	5551	7917	7727	5779	4119	3800	4402	3123	4005	4641	2708	2447	2231	2909	3668	4446	3036	1860	3200	4618	1233	9024	0	259	259	519	1148	3830	3461	3735	4298	4956	2973	3372	2784	5042	5246	4570	5607	4989	4779	4463	5138	3842	4589	4894	4989	3748	3899	4000	4676	5988	6417	3856	4086	6157	6329	4104	4769	5742	2133	2139	2391	2576	2625	2252	2803	2645	3123	2483	3541	2447	3388	1740	1860	1724	1972	2458	2228	3071	2303	1323	3185	2865
14226	4254	11024	11439	11008	8534	10843	9469	1972	12946	5599	8811	9987	8853	11446	15454	15834	6152	4769	8301	18521	8559	8880	9928	11485	5407	6566	10023	13604	14504	10644	4190	11680	13753	12972	12351	9465	8961	12273	5283	5467	5723	5800	4946	4368	3939	4802	7137	7148	6072	6918	5800	4762	6749	6848	7640	6135	5356	4589	6078	7326	11991	13623	10169	0	9024	9208	8841	8668	10061	10927	11229	12248	11304	12716	11122	10371	10232	12905	12830	12547	13458	11494	11081	9352	9550	9114	9925	9210	8897	9537	9528	9942	9278	8337	7888	8124	8777	8058	8734	8202	8392	8204	8276	8117	7980	7786	8173	7858	7207	7850	9350	8526	8883	9849	8481	8619	9656	8462	7786	9298	8497	10845	8078	9182	9953	9305
8695	7660	2414	2231	7336	6311	2617	1888	8993	4165	5957	1358	1771	2231	1397	6231	6961	5096	6179	2715	10833	2544	2447	4769	4589	12670	13141	580	4858	14701	8622	6635	6693	5323	6782	3699	743	1211	3388	6996	6758	6705	6542	6384	8728	8587	6616	4623	4334	5137	3844	4873	5645	3613	3414	2909	4101	4829	5580	4111	2870	1969	3598	0	10169	1233	998	1353	1724	116	3123	2555	2547	3549	3913	1975	2803	2179	3968	4234	3490	4512	4305	4182	4348	5010	3777	4315	4840	5020	3536	3699	3668	4593	6177	6705	4101	4131	6406	6450	4317	4923	5952	2533	2617	2870	3095	2973	2822	3497	3123	2953	2698	3551	1996	3541	2056	1476	2139	2671	2303	2499	2231	2757	1358	2767	2708
10038	11253	3036	3861	9767	9414	4835	5121	12278	4762	9530	4906	4733	5645	2216	5367	6316	8000	9287	6201	10504	5988	5801	5855	6493	16255	16692	3959	2822	17247	11293	9811	8786	5706	8261	2678	4216	4779	2391	9781	9523	9399	9237	9977	12310	12181	10209	8105	7842	8712	7428	8471	9223	7207	6995	6497	7489	8272	9060	7647	6431	2547	0	3598	13623	4618	4463	4825	4956	3714	5276	4440	3121	5453	4640	3944	5344	4890	4505	4989	4203	4722	6165	6288	7267	7834	6829	7008	7786	8058	6443	6596	6381	7527	9328	9942	7428	7265	9613	9505	7600	8108	9138	6060	6165	6406	6637	6447	6389	7080	6649	6016	6122	6713	4989	6837	5587	4732	5695	6264	5515	5971	4463	6291	4884	5560	5834
7835	9122	3364	1323	7248	6898	2288	2786	10908	2708	7341	3250	2323	3382	1508	4373	5179	7062	8141	3971	9223	3728	3482	6236	4027	14048	14396	1972	4858	14734	8752	8587	6321	3844	5971	4073	2708	3089	3707	8959	8719	8660	8497	7858	10116	10043	8088	5800	5573	6547	5323	6443	7336	5283	5149	4446	6016	6705	7419	5915	4669	0	2547	1969	11991	3200	2957	3297	3692	2052	2738	1903	820	2953	2504	1402	2803	2391	2461	2870	2026	2900	3699	3777	4739	5292	4334	4463	5256	5540	3925	4073	3840	4997	6823	7457	5022	4783	7122	6979	5168	5627	6644	3891	4027	4234	4463	4190	4278	4983	4446	3549	3835	4254	2563	4432	3461	2461	3602	4256	3134	3741	1920	4119	2825	3045	3396
9200	4960	4367	4268	6870	4981	3925	2414	6288	6033	3427	1526	2881	1920	4216	8452	9004	3185	3800	1640	12404	1801	2091	5128	5322	9975	10551	2698	7122	13588	7692	4131	6729	7046	7419	5834	2216	1661	5627	4956	4769	4812	4670	3714	6078	5874	3939	2645	2320	2648	1476	2167	2794	883	591	935	1512	2065	2750	1249	0	4669	6431	2870	7326	1860	1975	1624	1724	2757	4203	4203	4989	4669	5779	3941	3631	3250	5926	5987	5501	6505	5173	4844	3835	4446	3248	4182	4119	4080	3396	3497	3777	3971	4777	5058	2789	3281	4858	5188	3045	3707	4518	1435	1297	1392	1411	1740	1160	1255	1526	2870	1888	2900	2832	2563	1512	2461	1353	820	2439	1689	3787	1397	1903	3275	2678
9828	3964	5397	5453	7196	5008	5010	3528	5096	7140	2708	2757	4027	2957	5437	9600	10105	2730	2900	2509	13341	2738	3062	5599	6174	8921	9575	3946	8145	13436	7765	3113	7267	8098	8145	6848	3435	2900	6677	4216	4075	4178	4060	2806	5105	4844	3009	2594	2332	2091	1512	1397	1640	883	820	1740	883	935	1512	0	1249	5915	7647	4111	6078	3036	3185	2822	2786	4000	5220	5332	6210	5664	6892	5128	4640	4348	7054	7071	6649	7629	6073	5706	4391	4906	3889	4844	4548	4410	4158	4222	4570	4463	4783	4890	3151	3777	4769	5234	3372	3946	4530	2391	2228	2189	2075	2491	1996	1578	2179	3741	2767	3558	3937	3156	2630	3642	2466	1805	3461	2645	4924	2252	3123	4248	3603
10934	3285	6612	6960	8072	5685	6480	5020	3609	8613	2757	4222	5526	4432	6868	11088	11568	2625	2026	3941	14682	4184	4512	6225	7501	7929	8715	5447	9306	13687	8372	1975	8333	9537	9352	8017	4879	4373	7889	3435	3378	3558	3490	2491	4385	4022	2607	3461	3301	2555	2706	1888	1100	2297	2320	3200	1624	812	0	1512	2750	7419	9060	5580	4589	4446	4623	4256	4119	5472	6657	6820	7722	7085	8368	6635	6079	5829	8537	8532	8141	9108	7432	7046	5560	5979	5138	6070	5613	5402	5472	5511	5890	5580	5453	5367	4265	4935	5341	5917	4440	4895	5225	3856	3692	3613	3461	3877	3445	2900	3551	5128	4190	4835	5424	4417	4131	5151	3968	3297	4921	4101	6417	3692	4636	5675	5020
10720	3925	5800	6329	8007	5726	5926	4432	4222	8053	3065	3476	4921	3877	6090	10499	11022	2129	2002	3443	14276	3668	3991	5511	7107	8694	9447	4735	8497	13983	8467	2179	8145	9025	9061	7207	4114	3631	7077	3366	3250	3382	3281	2957	5054	4722	3117	3364	3141	2645	2391	1913	1561	1816	1740	2671	812	0	812	935	2065	6705	8272	4829	5356	3668	3856	3490	3322	4723	6149	6236	7053	6596	7803	6002	5569	5260	7960	7991	7546	8537	7008	6640	5290	5779	4807	5759	5416	5252	5088	5149	5501	5347	5496	5515	4027	4670	5437	5957	4234	4769	5252	3318	3156	3123	3009	3425	2928	2499	3113	4676	3701	4481	4846	4073	3528	4518	3364	2718	4385	3573	5824	3185	3968	5180	4537
10566	4620	4988	5744	8025	5881	5437	3925	4894	7540	3536	2767	4385	3425	5322	9942	10510	1870	2288	3082	13905	3275	3581	4828	6789	9467	10190	4060	7688	14319	8638	2630	8034	8559	8834	6397	3372	2928	6265	3490	3322	3396	3267	3551	5759	5453	3735	3461	3185	2964	2332	2252	2231	1624	1411	2311	0	812	1624	883	1512	6016	7489	4101	6135	2909	3113	2750	2533	4000	5712	5708	6417	6175	7285	5416	5138	4762	7428	7498	6996	8007	6657	6313	5137	5689	4596	5551	5337	5225	4812	4895	5211	5232	5657	5773	3944	4537	5650	6105	4178	4779	5402	2909	2757	2789	2730	3123	2568	2323	2844	4331	3340	4254	4343	3872	3025	3951	2865	2285	3944	3168	5290	2825	3364	4773	4158
8288	4756	4825	3800	5939	4119	3281	1834	6809	5414	3051	1767	2349	1233	4306	7890	8373	4086	4570	778	11621	998	1323	5952	4481	9761	10241	2563	7540	12741	6798	4835	5800	6359	6530	6279	2422	1834	6032	5800	5627	5688	5551	3480	5819	5684	3712	1903	1578	2231	935	2002	2909	906	935	0	2311	2671	3200	1740	935	4446	6497	2909	7640	2231	2240	1972	2303	2794	3480	3624	4618	3925	5168	3482	2900	2630	5337	5337	4946	5908	4359	4007	2902	3511	2323	3267	3185	3156	2504	2594	2900	3036	3925	4268	1874	2346	4040	4317	2133	2803	3668	656	492	478	478	820	259	591	591	2026	1038	1975	2228	1628	991	2026	844	259	1724	906	3225	519	1640	2509	1870
9154	4368	4956	4640	6662	4631	4190	2708	5915	6321	2853	2091	3208	2139	4779	8780	9287	3248	3641	1713	12556	1931	2252	5587	5407	9384	9960	3192	7712	13194	7374	3899	6628	7285	7428	6422	2786	2216	6218	4895	4732	4807	4676	3123	5486	5283	3348	2231	1920	2091	1038	1578	2231	328	0	935	1411	1740	2320	820	591	5149	6995	3414	6848	2447	2552	2207	2311	3299	4410	4512	5411	4858	6072	4315	3830	3528	6234	6253	5829	6809	5292	4935	3728	4292	3185	4140	3946	3856	3412	3490	3816	3830	4417	4636	2563	3134	4463	4847	2806	3435	4158	1578	1416	1402	1323	1724	1194	935	1435	2957	1972	2844	3117	2461	1812	2832	1649	984	2645	1834	4104	1453	2334	3443	2806
8964	4101	5246	4698	6406	4331	4184	2738	5906	6316	2544	2323	3250	2139	4993	8795	9272	3488	3778	1649	12461	1888	2216	5915	5292	9122	9678	3348	8000	12878	7080	3995	6418	7248	7266	6713	3018	2436	6501	5074	4921	5010	4884	2844	5210	5022	3071	1920	1616	1771	734	1297	2056	0	328	906	1624	1816	2297	883	883	5283	7207	3613	6749	2708	2794	2461	2607	3497	4367	4530	5500	4802	6072	4377	3787	3536	6242	6236	5852	6812	5194	4825	3528	4067	3012	3968	3714	3603	3275	3340	3687	3613	4114	4317	2320	2921	4150	4549	2555	3166	3856	1561	1397	1323	1194	1612	1148	706	1297	2865	1903	2678	3134	2279	1870	2907	1713	1038	2625	1805	4131	1397	2458	3388	2738
10061	2389	7038	6694	7098	4663	6082	4722	4218	8190	1661	4317	5241	4101	7007	10695	11098	3642	3123	3541	13998	3800	4119	7046	6848	7287	7970	5402	9784	12586	7312	3025	7454	9029	8564	8487	5010	4446	8317	4530	4478	4659	4589	1416	3528	3231	1561	2594	2509	1578	2158	1069	0	2056	2231	2909	2231	1561	1100	1640	2794	7336	9223	5645	4762	4641	4769	4414	4422	5530	6179	6468	7527	6570	7958	6381	5616	5472	8145	8080	7786	8700	6820	6417	4795	5137	4457	5341	4773	4524	4846	4857	5260	4777	4432	4298	3507	4182	4294	4894	3641	4007	4216	3528	3372	3223	3025	3412	3113	2447	3089	4605	3764	4190	5093	3777	3899	4935	3748	3082	4537	3741	6088	3324	4512	5199	4548
