261	406	984	1594	1563	1660	1414	1392	1450	1421	1498	1502	1258	1308	1278	1112	1087	1237	1250	953	994	895	916	885	811	795	815	857	785	764	780	742	725	747	778	717	682	736	701	934	964	551	439	386	774	822	356	170	63	214	205	0	158	170	63	214	350	241	126	202	279	189	246	339	285	400	786	857	599	575	954	1022	704	778	801	834	921	861	842	857	888	874	893	950	979	931	913	927	989	977	1078	1262	1325	1109	1233	1263	1290	1282	1375	1404	1525	1583	1415	1518	1548
242	394	948	1552	1520	1765	1462	1427	1404	1373	1606	1618	1254	1256	1225	1173	1131	1366	1387	948	941	854	861	825	874	821	795	794	764	791	846	811	753	725	709	808	750	677	644	1099	1137	542	576	496	967	1019	208	368	214	63	0	205	363	368	214	63	179	126	241	384	189	279	409	504	422	288	977	1047	706	654	1117	1186	697	718	747	790	863	842	867	917	946	898	874	894	925	913	936	983	1056	1026	1032	1389	1455	1105	1178	1210	1342	1319	1326	1356	1632	1694	1411	1474	1504
184	456	1010	1490	1458	1713	1402	1366	1341	1311	1555	1569	1192	1194	1163	1115	1071	1320	1344	886	879	791	799	763	817	760	732	732	701	730	789	755	693	662	647	756	694	615	581	1066	1106	480	537	452	950	1005	156	363	205	0	63	214	368	384	241	126	230	189	279	409	252	325	442	537	463	349	1000	1070	756	708	1153	1222	760	780	809	853	925	905	928	975	1005	959	937	957	987	976	997	1041	1114	1085	1094	1437	1502	1168	1240	1272	1402	1380	1388	1418	1684	1745	1474	1536	1567
208	466	1045	1534	1503	1604	1352	1330	1390	1361	1443	1449	1196	1248	1219	1051	1025	1186	1202	891	936	835	858	828	749	732	754	800	724	701	719	681	662	686	723	658	621	679	644	895	929	489	387	328	753	804	329	158	0	205	214	63	170	202	126	241	378	279	189	246	325	252	297	387	342	446	814	884	658	636	997	1064	766	836	860	894	979	923	905	919	950	937	954	1009	1038	993	976	989	1050	1040	1138	1315	1376	1172	1293	1323	1352	1345	1435	1465	1581	1639	1477	1578	1608
329	531	1097	1585	1555	1534	1333	1323	1447	1418	1371	1370	1222	1311	1283	1027	1016	1098	1106	927	1006	900	932	906	732	749	807	881	779	719	701	662	681	744	812	619	606	764	730	774	801	552	317	300	604	652	480	0	158	363	368	170	63	126	202	384	520	409	246	189	442	297	252	317	316	562	679	749	619	622	890	954	808	909	928	954	1047	966	919	905	937	950	996	1075	1102	1034	989	976	1026	1031	1194	1236	1293	1199	1353	1382	1333	1338	1490	1518	1516	1570	1499	1628	1657
187	595	1126	1360	1328	1682	1329	1283	1211	1180	1528	1549	1086	1062	1031	1056	1000	1316	1347	785	749	671	671	632	770	686	627	601	596	659	746	716	625	558	514	735	658	488	457	1106	1154	398	575	477	1030	1090	0	480	329	156	208	356	499	525	392	264	315	324	434	557	384	481	594	690	618	456	1141	1212	911	861	1306	1375	893	889	921	968	1032	1031	1068	1124	1153	1099	1062	1064	1095	1101	1136	1189	1264	1231	1204	1593	1658	1296	1343	1375	1547	1521	1493	1524	1839	1901	1600	1642	1673
907	1113	1602	1756	1733	1205	1258	1298	1651	1630	1057	1024	1343	1552	1533	990	1043	751	717	1136	1317	1210	1265	1261	820	946	1100	1248	1085	929	801	777	908	1068	1214	685	765	1161	1136	345	307	947	555	654	71	0	1090	652	804	1005	1019	822	674	701	844	1037	1171	1058	870	732	1083	900	767	742	824	1197	586	614	977	1043	892	921	1315	1468	1477	1487	1587	1462	1350	1265	1293	1376	1486	1609	1632	1517	1409	1328	1336	1388	1702	1301	1331	1636	1861	1886	1622	1665	1978	2003	1607	1638	1899	2098	2123
845	1082	1586	1690	1667	1175	1202	1240	1583	1562	1023	994	1278	1483	1464	929	979	716	688	1066	1246	1140	1195	1190	752	876	1029	1177	1014	858	732	707	838	997	1144	616	694	1091	1066	307	282	878	487	587	0	71	1030	604	753	950	967	774	631	662	800	988	1124	1012	830	698	1040	863	737	720	797	1157	615	649	971	1032	922	955	1296	1443	1454	1466	1566	1446	1342	1264	1293	1369	1472	1589	1612	1503	1402	1328	1341	1388	1687	1331	1364	1629	1846	1871	1632	1672	1966	1991	1638	1671	1898	2089	2115
292	792	1370	1301	1272	1278	1037	1024	1168	1141	1117	1126	927	1039	1013	732	717	870	892	638	748	638	680	663	434	453	535	643	511	424	403	364	387	481	590	331	307	537	507	629	678	313	102	0	587	654	477	300	328	452	496	386	363	426	446	544	674	594	506	489	647	567	552	615	614	766	900	964	919	921	1151	1210	1087	1164	1187	1220	1307	1245	1211	1204	1236	1243	1276	1336	1365	1314	1282	1275	1326	1330	1464	1517	1572	1487	1619	1649	1633	1637	1761	1790	1805	1856	1790	1903	1933
388	838	1411	1341	1314	1223	1024	1021	1213	1187	1060	1064	953	1091	1066	717	716	799	815	679	813	702	750	737	432	486	595	718	574	459	402	363	426	548	673	307	316	620	591	533	579	398	0	102	487	555	575	317	387	537	576	439	378	440	493	618	753	664	549	502	712	607	564	614	630	833	844	906	921	935	1110	1166	1123	1214	1236	1265	1355	1282	1235	1215	1246	1266	1312	1384	1412	1349	1305	1285	1330	1342	1507	1489	1540	1516	1665	1694	1638	1648	1803	1832	1782	1831	1815	1943	1972
307	922	1489	1044	1014	1298	931	889	902	873	1148	1175	716	762	734	659	602	966	1008	409	454	349	380	357	384	288	265	334	235	260	364	341	227	197	277	388	292	225	194	845	907	0	398	313	878	947	398	552	489	480	542	551	607	663	612	604	698	667	674	720	729	736	779	860	830	828	1204	1270	1146	1125	1439	1501	1229	1260	1289	1331	1405	1379	1384	1407	1438	1416	1411	1436	1467	1450	1454	1477	1539	1526	1573	1786	1845	1638	1720	1751	1840	1830	1867	1898	2062	2118	1945	2015	2046
967	1315	1844	1548	1528	898	990	1043	1459	1441	751	717	1136	1380	1365	753	824	445	410	982	1190	1094	1154	1160	662	813	988	1154	981	804	652	642	796	974	1141	555	654	1092	1073	71	0	907	579	678	282	307	1154	801	929	1106	1137	964	842	885	1003	1169	1307	1204	1043	931	1242	1086	979	977	1043	1362	892	921	1243	1298	1199	1228	1552	1686	1700	1717	1815	1706	1610	1540	1570	1639	1732	1840	1864	1765	1673	1605	1621	1665	1944	1607	1638	1899	2105	2131	1914	1952	2229	2255	1914	1945	2174	2356	2382
921	1296	1836	1479	1459	868	929	979	1389	1371	716	688	1066	1309	1295	685	755	409	383	911	1121	1024	1086	1092	592	743	919	1086	913	736	583	573	728	907	1075	487	587	1026	1009	0	71	845	533	629	307	345	1106	774	895	1066	1099	934	819	866	976	1135	1272	1173	1020	915	1213	1065	966	971	1032	1334	922	955	1247	1296	1229	1262	1543	1670	1686	1705	1802	1698	1610	1546	1576	1638	1725	1828	1853	1759	1673	1612	1632	1672	1935	1638	1671	1898	2096	2123	1928	1963	2223	2250	1945	1978	2178	2352	2379
441	1037	1583	908	877	1353	922	860	760	730	1214	1251	636	613	583	692	612	1074	1123	349	298	214	218	184	476	331	192	155	167	317	466	457	304	140	84	528	426	35	0	1009	1073	194	591	507	1066	1136	457	730	644	581	644	701	780	832	759	706	773	769	818	886	831	877	941	1027	986	913	1393	1460	1301	1270	1620	1684	1341	1346	1378	1425	1489	1484	1508	1547	1577	1540	1516	1521	1552	1555	1578	1615	1683	1661	1662	1957	2017	1748	1800	1832	1978	1960	1950	1981	2225	2283	2054	2099	2130
476	1070	1614	875	844	1347	906	842	727	696	1211	1249	610	580	549	685	602	1079	1130	330	264	185	185	150	482	332	178	121	158	321	475	468	312	138	53	543	441	0	35	1026	1092	225	620	537	1091	1161	488	764	679	615	677	736	815	867	794	739	803	802	852	921	864	911	976	1062	1021	944	1426	1493	1335	1305	1654	1718	1374	1377	1409	1456	1520	1516	1542	1581	1612	1573	1548	1552	1583	1587	1612	1649	1717	1695	1692	1991	2052	1780	1830	1862	2012	1993	1980	2011	2260	2318	2086	2129	2160
511	1087	1665	1033	1006	1025	732	717	910	886	870	892	638	798	776	430	410	674	716	379	553	449	507	508	128	184	339	500	329	164	98	61	145	320	489	102	0	441	426	587	654	292	316	307	694	765	658	606	621	694	750	682	669	732	744	807	924	864	806	795	923	868	858	919	921	1035	1151	1210	1224	1228	1424	1479	1387	1451	1476	1513	1595	1543	1517	1511	1543	1549	1575	1626	1656	1613	1588	1582	1632	1637	1757	1805	1856	1790	1910	1941	1940	1944	2054	2084	2098	2147	2094	2198	2228
576	1123	1701	1085	1060	958	717	716	971	948	799	815	679	867	848	410	415	584	621	450	642	541	601	605	141	264	433	599	426	252	117	92	241	420	590	0	102	543	528	487	555	388	307	331	616	685	735	619	658	756	808	717	681	744	777	861	985	916	837	807	972	898	870	921	935	1088	1110	1166	1228	1240	1393	1444	1417	1494	1517	1551	1637	1575	1537	1521	1553	1569	1606	1667	1696	1644	1607	1592	1637	1648	1795	1782	1831	1815	1950	1980	1945	1955	2092	2121	2079	2126	2117	2234	2264
517	1103	1640	846	814	1372	916	848	697	666	1239	1279	604	548	517	709	622	1116	1169	340	236	176	159	118	522	368	201	87	187	361	517	513	355	176	0	590	489	53	84	1075	1141	277	673	590	1144	1214	514	812	723	647	709	778	862	913	835	771	828	832	892	966	894	950	1020	1107	1064	970	1476	1543	1377	1344	1702	1766	1405	1401	1434	1482	1543	1545	1575	1618	1649	1606	1577	1575	1606	1615	1645	1686	1755	1731	1716	2036	2097	1809	1851	1883	2048	2028	2001	2032	2303	2361	2114	2151	2182
499	1112	1673	847	817	1213	788	732	705	676	1074	1112	530	567	539	552	474	942	993	227	267	158	202	193	346	194	70	182	39	185	341	339	181	0	176	420	320	138	140	907	974	197	548	481	997	1068	558	744	686	662	725	747	800	858	809	788	871	851	870	916	914	932	975	1055	1027	1006	1380	1445	1342	1322	1626	1687	1419	1440	1470	1515	1584	1567	1577	1603	1635	1609	1599	1616	1647	1638	1648	1673	1736	1722	1755	1979	2037	1828	1898	1930	2036	2025	2047	2078	2257	2312	2135	2196	2226
512	1118	1693	917	888	1075	709	674	787	761	929	960	542	666	642	432	379	771	820	254	409	303	362	364	173	70	194	358	185	39	163	158	0	181	355	241	145	312	304	728	796	227	426	387	838	908	625	681	662	693	753	725	742	804	788	814	918	875	851	866	937	914	928	997	986	1041	1270	1331	1298	1291	1533	1590	1424	1469	1497	1537	1614	1577	1567	1575	1607	1599	1609	1646	1676	1648	1638	1646	1701	1698	1781	1904	1958	1831	1930	1961	2007	2004	2076	2107	2192	2243	2138	2223	2253
572	1147	1725	1000	974	967	674	661	883	860	813	836	599	777	757	370	355	627	671	359	551	452	513	519	70	173	346	515	341	163	39	0	158	339	513	92	61	468	457	573	642	341	363	364	707	777	716	662	681	755	811	742	725	788	804	868	985	925	866	851	983	928	914	972	977	1096	1188	1245	1278	1284	1466	1519	1446	1512	1537	1573	1656	1603	1575	1567	1599	1607	1635	1687	1716	1673	1646	1638	1687	1693	1817	1850	1901	1849	1971	2001	1995	2000	2115	2144	2145	2193	2153	2259	2289
606	1185	1763	969	943	937	635	622	854	832	785	811	565	752	733	332	316	610	657	337	538	443	505	514	31	161	340	512	339	158	0	39	163	341	517	117	98	475	466	583	652	364	402	403	732	801	746	701	719	789	846	780	764	827	842	903	1019	961	904	890	1020	966	953	1011	1016	1132	1222	1279	1317	1323	1502	1555	1484	1549	1574	1611	1693	1641	1614	1606	1638	1646	1673	1724	1753	1711	1684	1677	1726	1732	1855	1888	1938	1887	2008	2039	2033	2039	2152	2182	2183	2230	2191	2296	2326
550	1157	1731	882	854	1049	673	636	754	729	904	937	504	636	614	400	342	757	809	221	391	289	350	357	161	31	184	354	181	0	158	163	39	185	361	252	164	321	317	736	804	260	459	424	858	929	659	719	701	730	791	764	780	842	827	852	954	913	890	904	975	953	966	1035	1025	1079	1302	1363	1336	1330	1568	1625	1462	1507	1535	1575	1652	1616	1606	1614	1646	1638	1648	1684	1714	1687	1677	1684	1740	1737	1819	1940	1994	1870	1968	1999	2046	2043	2115	2145	2228	2280	2177	2261	2292
538	1151	1712	810	780	1190	756	697	669	640	1054	1093	491	532	505	527	445	931	984	189	239	129	180	179	340	184	31	174	0	181	339	341	185	39	187	426	329	158	167	913	981	235	574	511	1014	1085	596	779	724	701	764	785	836	894	847	827	909	890	908	952	953	970	1011	1091	1064	1045	1410	1474	1380	1360	1658	1719	1458	1479	1509	1554	1623	1606	1616	1641	1673	1648	1638	1655	1686	1677	1687	1711	1774	1760	1794	2014	2071	1867	1937	1968	2074	2063	2086	2116	2293	2348	2174	2234	2265
596	1188	1727	760	728	1325	852	778	610	580	1197	1241	524	462	431	665	572	1095	1151	281	149	105	73	31	512	354	174	0	174	354	512	515	358	182	87	599	500	121	155	1086	1154	334	718	643	1177	1248	601	881	800	732	794	857	933	986	914	856	915	918	973	1041	980	1032	1096	1182	1142	1057	1537	1604	1456	1425	1771	1834	1491	1488	1521	1569	1630	1631	1660	1701	1731	1691	1663	1662	1693	1702	1730	1769	1837	1815	1803	2111	2171	1896	1938	1970	2131	2112	2088	2119	2381	2438	2201	2238	2269
569	1182	1743	781	750	1172	730	670	640	612	1038	1078	460	505	478	509	424	923	978	160	219	110	168	174	339	181	0	174	31	184	340	346	194	70	201	433	339	178	192	919	988	265	595	535	1029	1100	627	807	754	732	795	815	864	923	877	858	940	921	939	981	984	1001	1041	1120	1093	1076	1434	1498	1409	1390	1684	1745	1489	1510	1540	1585	1654	1637	1647	1672	1703	1679	1669	1686	1717	1708	1718	1741	1804	1791	1825	2042	2099	1898	1967	1999	2105	2094	2116	2147	2322	2376	2205	2265	2296
580	1188	1762	855	828	1028	644	606	729	704	886	921	474	614	592	375	314	748	801	196	379	282	344	354	158	0	181	354	184	31	161	173	70	194	368	264	184	332	331	743	813	288	486	453	876	946	686	749	732	760	821	795	811	872	858	882	984	944	921	934	1005	984	997	1065	1056	1109	1328	1389	1367	1361	1595	1652	1493	1537	1565	1606	1683	1647	1637	1645	1676	1669	1679	1714	1744	1718	1708	1715	1771	1768	1849	1969	2022	1901	1998	2029	2076	2074	2145	2175	2258	2309	2208	2292	2322
633	1215	1793	944	919	914	604	591	832	810	763	791	538	733	714	302	285	598	648	321	529	438	500	512	0	158	339	512	340	161	31	70	173	346	522	141	128	482	476	592	662	384	432	434	752	820	770	732	749	817	874	811	795	858	872	932	1046	990	934	921	1049	997	984	1042	1047	1160	1250	1307	1348	1354	1531	1583	1515	1578	1604	1640	1723	1672	1645	1637	1669	1676	1703	1753	1783	1742	1715	1708	1757	1763	1885	1917	1967	1918	2038	2068	2064	2070	2182	2212	2213	2260	2222	2326	2356
625	1219	1758	729	697	1309	829	754	580	549	1184	1229	496	431	401	651	557	1089	1146	264	118	88	43	0	512	354	174	31	179	357	514	519	364	193	118	605	508	150	184	1092	1160	357	737	663	1190	1261	632	906	828	763	825	885	959	1013	943	887	946	949	1002	1068	1011	1061	1123	1209	1170	1088	1560	1626	1484	1454	1795	1858	1521	1519	1552	1600	1661	1662	1690	1730	1761	1722	1694	1693	1724	1733	1760	1798	1867	1845	1834	2138	2197	1927	1969	2001	2161	2142	2119	2150	2408	2465	2232	2269	2300
657	1255	1797	691	659	1276	791	714	542	512	1153	1200	454	395	365	622	525	1068	1126	233	79	63	0	43	500	344	168	73	180	350	505	513	362	202	159	601	507	185	218	1086	1154	380	750	680	1195	1265	671	932	858	799	861	916	985	1040	975	924	985	986	1034	1096	1049	1094	1153	1237	1200	1127	1579	1644	1515	1487	1819	1881	1559	1559	1591	1639	1701	1700	1727	1764	1795	1758	1732	1733	1764	1771	1796	1833	1900	1879	1874	2165	2224	1965	2010	2042	2196	2178	2160	2191	2438	2494	2270	2310	2341
640	1246	1796	701	670	1222	746	674	556	526	1096	1141	428	414	385	564	469	1005	1063	177	110	0	63	88	438	282	110	105	129	289	443	452	303	158	176	541	449	185	214	1024	1094	349	702	638	1140	1210	671	900	835	791	854	895	955	1012	955	917	986	980	1015	1069	1042	1076	1127	1209	1177	1126	1538	1602	1493	1468	1783	1844	1551	1560	1591	1638	1703	1696	1715	1748	1779	1747	1728	1735	1766	1767	1785	1817	1882	1865	1875	2135	2193	1959	2014	2046	2180	2165	2163	2194	2411	2466	2265	2313	2344
736	1335	1876	611	580	1254	751	669	463	432	1138	1188	395	316	285	611	511	1074	1135	229	0	110	79	118	529	379	219	149	239	391	538	551	409	267	236	642	553	264	298	1121	1190	454	813	748	1246	1317	749	1006	936	879	941	994	1061	1116	1053	1003	1063	1065	1113	1173	1128	1173	1230	1313	1278	1206	1648	1712	1593	1566	1891	1953	1638	1637	1670	1718	1779	1779	1806	1844	1874	1837	1811	1811	1842	1850	1876	1912	1979	1959	1952	2241	2299	2044	2087	2119	2275	2257	2237	2268	2514	2571	2349	2387	2418
716	1331	1896	663	635	1045	577	512	534	509	921	967	307	419	398	389	292	845	907	0	229	177	233	264	321	196	160	281	189	221	337	359	254	227	340	450	379	330	349	911	982	409	679	638	1066	1136	785	927	891	886	948	953	987	1047	1016	1011	1097	1074	1078	1108	1137	1141	1169	1243	1225	1231	1523	1584	1539	1526	1786	1844	1638	1665	1695	1738	1809	1788	1791	1809	1841	1823	1820	1841	1872	1859	1862	1880	1939	1931	1979	2156	2210	2047	2123	2155	2242	2235	2272	2303	2441	2493	2354	2421	2451
1175	1637	2193	1330	1317	488	685	765	1274	1265	344	307	947	1234	1228	555	654	70	0	907	1135	1063	1126	1146	648	801	978	1151	984	809	657	671	820	993	1169	621	716	1130	1123	383	410	1008	815	892	688	717	1347	1106	1202	1344	1387	1250	1158	1212	1300	1432	1566	1479	1351	1266	1526	1403	1322	1337	1388	1648	1302	1331	1622	1666	1608	1638	1900	2014	2032	2056	2150	2057	1979	1922	1953	2009	2086	2178	2204	2121	2045	1990	2012	2049	2292	2017	2048	2268	2452	2480	2310	2343	2583	2611	2324	2355	2552	2716	2744
1148	1629	2191	1260	1247	461	617	695	1205	1195	307	283	878	1166	1161	487	587	0	70	845	1074	1005	1068	1089	598	748	923	1095	931	757	610	627	771	942	1116	584	674	1079	1074	409	445	966	799	870	716	751	1316	1098	1186	1320	1366	1237	1153	1208	1289	1413	1545	1462	1342	1264	1511	1395	1321	1341	1388	1632	1331	1363	1632	1672	1638	1670	1898	2007	2026	2051	2145	2056	1984	1933	1963	2014	2085	2172	2199	2121	2050	2001	2026	2060	2289	2047	2080	2272	2449	2477	2326	2356	2582	2610	2354	2387	2560	2717	2745
889	1488	2065	724	704	753	331	307	640	625	629	678	312	583	575	102	0	587	654	292	511	469	525	557	285	314	424	572	445	342	316	355	379	474	622	415	410	602	612	755	824	602	716	717	979	1043	1000	1016	1025	1071	1131	1087	1079	1142	1150	1191	1296	1252	1212	1205	1313	1275	1268	1327	1331	1419	1518	1572	1633	1638	1806	1856	1791	1845	1872	1911	1990	1947	1926	1921	1953	1958	1978	2021	2051	2017	1997	1992	2042	2047	2155	2197	2245	2196	2305	2336	2349	2354	2451	2481	2494	2541	2502	2597	2627
931	1517	2096	801	783	662	307	316	727	715	532	579	398	680	673	0	102	487	555	389	611	564	622	651	302	375	509	665	527	400	332	370	432	552	709	410	430	685	692	685	753	659	717	732	929	990	1056	1027	1051	1115	1173	1112	1090	1153	1174	1232	1343	1291	1236	1216	1350	1298	1278	1331	1343	1460	1490	1540	1638	1649	1783	1831	1816	1880	1906	1943	2025	1974	1943	1931	1963	1975	2005	2055	2085	2043	2014	2002	2047	2058	2187	2180	2226	2219	2340	2371	2355	2364	2484	2514	2480	2524	2522	2628	2658
1021	1619	2155	331	299	1235	689	589	181	150	1149	1210	305	31	0	673	575	1161	1228	398	285	385	365	401	714	592	478	431	505	614	733	757	642	539	517	848	776	549	583	1295	1365	734	1066	1013	1464	1533	1031	1283	1219	1163	1225	1278	1339	1396	1338	1287	1343	1349	1398	1454	1412	1458	1512	1593	1561	1486	1909	1972	1877	1851	2162	2222	1922	1916	1949	1998	2056	2062	2091	2129	2160	2122	2094	2088	2119	2132	2161	2197	2264	2244	2230	2519	2576	2327	2362	2394	2560	2543	2512	2543	2796	2851	2631	2662	2693
1051	1650	2186	300	268	1229	682	581	150	119	1147	1208	301	0	31	680	583	1166	1234	419	316	414	395	431	733	614	505	462	532	636	752	777	666	567	548	867	798	580	613	1309	1380	762	1091	1039	1483	1552	1062	1311	1248	1194	1256	1308	1367	1425	1367	1318	1374	1380	1427	1482	1442	1488	1540	1622	1590	1517	1934	1996	1906	1881	2189	2248	1952	1947	1980	2029	2087	2093	2121	2159	2190	2153	2124	2119	2150	2163	2191	2227	2294	2274	2261	2546	2604	2357	2393	2425	2590	2573	2543	2574	2824	2879	2662	2693	2724
1023	1638	2202	414	393	931	389	292	329	318	845	907	0	301	305	398	312	878	947	307	395	428	454	496	538	474	460	524	491	504	565	599	542	530	604	679	638	610	636	1066	1136	716	953	927	1278	1343	1086	1222	1196	1192	1254	1258	1284	1345	1321	1317	1400	1380	1384	1407	1443	1446	1469	1539	1526	1536	1786	1844	1839	1830	2062	2117	1945	1970	2000	2045	2114	2095	2098	2113	2145	2130	2127	2146	2177	2166	2169	2184	2241	2235	2285	2441	2493	2354	2428	2459	2546	2540	2577	2607	2731	2782	2661	2725	2756
1391	1900	2466	1233	1227	181	555	654	1211	1209	70	0	907	1208	1210	579	678	283	307	967	1188	1141	1200	1229	791	921	1078	1241	1093	937	811	836	960	1112	1279	815	892	1249	1251	688	717	1175	1064	1126	994	1024	1549	1370	1449	1569	1618	1502	1427	1484	1557	1669	1796	1720	1611	1541	1772	1667	1599	1622	1666	1891	1608	1638	1914	1953	1915	1945	2175	2277	2297	2325	2417	2333	2265	2215	2246	2295	2362	2445	2472	2398	2331	2283	2309	2343	2564	2324	2355	2552	2723	2752	2609	2639	2858	2886	2631	2662	2841	2994	3023
1375	1898	2469	1165	1160	163	487	587	1146	1145	0	70	845	1147	1149	532	629	307	344	921	1138	1096	1153	1184	763	886	1038	1197	1054	904	785	813	929	1074	1239	799	870	1211	1214	716	751	1148	1060	1117	1023	1057	1528	1371	1443	1555	1606	1498	1429	1487	1553	1658	1784	1711	1610	1546	1764	1666	1605	1632	1672	1883	1638	1670	1927	1963	1945	1977	2178	2275	2296	2325	2415	2336	2273	2228	2259	2303	2366	2444	2472	2403	2341	2297	2325	2356	2565	2354	2387	2560	2724	2753	2627	2655	2861	2889	2661	2694	2851	2998	3027
1166	1767	2305	181	149	1212	664	562	31	0	1145	1209	318	119	150	715	625	1195	1265	509	432	526	512	549	810	704	612	580	640	729	832	860	761	676	666	948	886	696	730	1371	1441	873	1187	1141	1562	1630	1180	1418	1361	1311	1373	1421	1476	1534	1481	1435	1493	1498	1541	1592	1560	1602	1651	1731	1702	1636	2031	2092	2018	1995	2291	2350	2070	2066	2098	2147	2206	2211	2238	2274	2304	2270	2243	2238	2269	2281	2308	2342	2408	2390	2380	2653	2710	2475	2512	2544	2705	2689	2662	2693	2933	2988	2780	2812	2843
1196	1797	2336	150	118	1210	663	561	0	31	1146	1211	329	150	181	727	640	1205	1274	534	463	556	542	580	832	729	640	610	669	754	854	883	787	705	697	971	910	727	760	1389	1459	902	1213	1168	1583	1651	1211	1447	1390	1341	1404	1450	1504	1563	1511	1466	1524	1528	1571	1621	1591	1632	1680	1760	1731	1667	2057	2118	2047	2024	2318	2376	2101	2097	2129	2178	2237	2242	2269	2304	2334	2300	2273	2269	2300	2312	2338	2372	2438	2420	2411	2681	2737	2506	2543	2575	2736	2719	2693	2724	2962	3016	2811	2843	2874
1186	1791	2367	581	573	651	102	0	561	562	587	654	292	581	589	316	307	695	765	512	669	674	714	754	591	606	670	778	697	636	622	661	674	732	848	716	717	842	860	979	1043	889	1021	1024	1240	1298	1283	1323	1330	1366	1427	1392	1386	1449	1455	1488	1587	1550	1518	1512	1611	1581	1575	1633	1638	1715	1806	1856	1940	1945	2099	2147	2095	2143	2171	2211	2289	2250	2232	2228	2260	2264	2282	2320	2350	2321	2303	2299	2348	2354	2455	2494	2541	2502	2604	2635	2656	2661	2751	2781	2794	2838	2807	2897	2928
1220	1816	2394	678	672	549	0	102	663	664	487	555	389	682	689	307	331	617	685	577	751	746	791	829	604	644	730	852	756	673	635	674	709	788	916	717	732	906	922	929	990	931	1024	1037	1202	1258	1329	1333	1352	1402	1462	1414	1396	1459	1476	1522	1627	1583	1538	1522	1643	1600	1585	1638	1649	1750	1783	1831	1945	1956	2080	2126	2118	2175	2202	2240	2320	2275	2248	2237	2269	2280	2306	2351	2381	2345	2319	2308	2354	2364	2484	2480	2524	2522	2636	2667	2662	2671	2781	2811	2782	2825	2826	2927	2957
1532	2061	2631	1209	1208	0	549	651	1210	1212	163	181	931	1229	1235	662	753	461	488	1045	1254	1222	1276	1309	914	1028	1172	1325	1190	1049	937	967	1075	1213	1372	958	1025	1347	1353	868	898	1298	1223	1278	1175	1205	1682	1534	1604	1713	1765	1660	1592	1650	1716	1818	1943	1871	1772	1708	1925	1829	1767	1793	1835	2043	1789	1819	2088	2125	2096	2126	2340	2437	2458	2487	2578	2499	2435	2389	2420	2466	2529	2607	2635	2565	2503	2458	2485	2517	2728	2505	2536	2722	2886	2916	2787	2815	3023	3052	2812	2843	3013	3161	3189
1310	1914	2454	32	0	1208	672	573	118	149	1160	1227	393	268	299	783	704	1247	1317	635	580	670	659	697	919	828	750	728	780	854	943	974	888	817	814	1060	1006	844	877	1459	1528	1014	1314	1272	1667	1733	1328	1555	1503	1458	1520	1563	1614	1673	1624	1583	1641	1645	1685	1732	1707	1746	1791	1870	1843	1784	2156	2216	2159	2138	2421	2479	2218	2214	2247	2296	2355	2359	2385	2418	2449	2416	2391	2387	2418	2429	2454	2487	2552	2535	2529	2788	2844	2623	2661	2693	2850	2835	2811	2842	3071	3125	2929	2961	2992
1341	1945	2486	0	32	1209	678	581	150	181	1165	1233	414	300	331	801	724	1260	1330	663	611	701	691	729	944	855	781	760	810	882	969	1000	917	847	846	1085	1033	875	908	1479	1548	1044	1341	1301	1690	1756	1360	1585	1534	1490	1552	1594	1644	1703	1655	1614	1673	1677	1716	1762	1739	1777	1821	1899	1874	1816	2183	2243	2190	2169	2450	2507	2249	2246	2279	2328	2387	2391	2416	2449	2480	2448	2423	2419	2450	2461	2486	2518	2583	2566	2561	2818	2873	2655	2693	2725	2881	2866	2843	2874	3101	3154	2960	2993	3024
1184	579	0	2486	2454	2631	2394	2367	2336	2305	2469	2466	2202	2186	2155	2096	2065	2191	2193	1896	1876	1796	1797	1758	1793	1762	1743	1727	1712	1731	1763	1725	1693	1673	1640	1701	1665	1614	1583	1836	1844	1489	1411	1370	1586	1602	1126	1097	1045	1010	948	984	1040	983	924	885	812	822	864	927	759	805	872	868	805	670	1172	1210	646	563	1042	1094	293	242	207	158	123	140	295	446	440	285	119	100	84	99	278	435	512	411	100	997	1063	217	260	287	605	526	392	421	1071	1141	488	533	563
615	0	579	1945	1914	2061	1816	1791	1797	1767	1898	1900	1638	1650	1619	1517	1488	1629	1637	1331	1335	1246	1255	1219	1215	1188	1182	1188	1151	1157	1185	1147	1118	1112	1103	1123	1087	1070	1037	1296	1315	922	838	792	1082	1113	595	531	466	456	394	406	479	430	347	333	320	272	289	385	212	234	346	389	292	199	845	907	398	312	878	947	307	377	398	428	517	459	473	537	565	504	491	546	574	530	542	599	679	637	672	1066	1136	716	828	858	953	926	969	998	1278	1343	1023	1112	1142
0	615	1184	1341	1310	1532	1220	1186	1196	1166	1375	1391	1023	1051	1021	931	889	1148	1175	716	736	640	657	625	633	580	569	596	538	550	606	572	512	499	517	576	511	476	441	921	967	307	388	292	845	907	187	329	208	184	242	261	365	407	318	302	413	364	377	455	425	437	505	596	547	530	1008	1077	860	830	1204	1270	922	957	986	1027	1103	1072	1078	1108	1139	1110	1104	1134	1165	1143	1149	1177	1243	1225	1270	1523	1585	1331	1418	1450	1540	1526	1565	1596	1786	1845	1638	1712	1743
